Log file open, 02/07/23 15:14:58
[2023.02.07-07.40.29:532][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_18 while ResolveName, will return /Engine/Transient.M_DynamicWorldMask:MaterialGraph_0.MaterialGraphNode_18 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_18 or 4 other object(s)
[2023.02.07-07.40.29:532][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTime'"MaterialGraphNode_18.MaterialExpressionTime_2"')'
[2023.02.07-07.40.29:532][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:533][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_5 while ResolveName, will return /Engine/Transient.M_DynamicWorldMask:MaterialGraph_0.MaterialGraphNode_5 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_5 or 6 other object(s)
[2023.02.07-07.40.29:533][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTextureCoordinate'"MaterialGraphNode_5.MaterialExpressionTextureCoordinate_6"',InputName="Float2"))'
[2023.02.07-07.40.29:533][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:534][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:535][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:536][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_25 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_25 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_25 or 3 other object(s)
[2023.02.07-07.40.29:536][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTime'"MaterialGraphNode_25.MaterialExpressionTime_3"')'
[2023.02.07-07.40.29:536][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:537][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:537][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_27 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_27 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_27 or 3 other object(s)
[2023.02.07-07.40.29:537][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAbs'"MaterialGraphNode_27.MaterialExpressionAbs_0"')'
[2023.02.07-07.40.29:537][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_15 while ResolveName, will return /Engine/Transient.M_DynamicWorldMask:MaterialGraph_0.MaterialGraphNode_15 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_15 or 5 other object(s)
[2023.02.07-07.40.29:537][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionScalarParameter'"MaterialGraphNode_15.MaterialExpressionScalarParameter_3"')'
[2023.02.07-07.40.29:537][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:538][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_24 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_24 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_24 or 3 other object(s)
[2023.02.07-07.40.29:538][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionSine'"MaterialGraphNode_24.MaterialExpressionSine_0"')'
[2023.02.07-07.40.29:539][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:539][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_31 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_31 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_31 or 3 other object(s)
[2023.02.07-07.40.29:539][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_31.MaterialExpressionMultiply_7"')'
[2023.02.07-07.40.29:539][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:540][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_30 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_30 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_30 or 3 other object(s)
[2023.02.07-07.40.29:540][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTime'"MaterialGraphNode_30.MaterialExpressionTime_4"')'
[2023.02.07-07.40.29:540][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:541][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:542][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_29 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_29 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_29 or 3 other object(s)
[2023.02.07-07.40.29:542][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionSine'"MaterialGraphNode_29.MaterialExpressionSine_1"')'
[2023.02.07-07.40.29:542][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_41 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_41 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_41 or 2 other object(s)
[2023.02.07-07.40.29:542][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionConstant2Vector'"MaterialGraphNode_41.MaterialExpressionConstant2Vector_5"')'
[2023.02.07-07.40.29:542][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:543][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_42 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_42 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_42 or 3 other object(s)
[2023.02.07-07.40.29:543][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionComponentMask'"MaterialGraphNode_42.MaterialExpressionComponentMask_6"')'
[2023.02.07-07.40.29:543][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_43 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_43 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_43 or 3 other object(s)
[2023.02.07-07.40.29:544][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionComponentMask'"MaterialGraphNode_43.MaterialExpressionComponentMask_7"')'
[2023.02.07-07.40.29:544][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:544][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_41 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_41 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_41 or 2 other object(s)
[2023.02.07-07.40.29:545][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionConstant2Vector'"MaterialGraphNode_41.MaterialExpressionConstant2Vector_5"')'
[2023.02.07-07.40.29:545][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_40 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_40 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_40 or 2 other object(s)
[2023.02.07-07.40.29:545][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionCosine'"MaterialGraphNode_40.MaterialExpressionCosine_0"')'
[2023.02.07-07.40.29:545][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:546][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_33 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_33 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_33 or 3 other object(s)
[2023.02.07-07.40.29:546][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_33.MaterialExpressionMultiply_9"')'
[2023.02.07-07.40.29:546][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:547][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_49 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_49 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_49 or 3 other object(s)
[2023.02.07-07.40.29:547][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAppendVector'"MaterialGraphNode_49.MaterialExpressionAppendVector_3"')'
[2023.02.07-07.40.29:547][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpressionTextureBase:Texture: unresolved reference to 'Texture2D'"/Game/cs/tex/tx_noise_16.tx_noise_16"''
[2023.02.07-07.40.29:547][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:548][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_5 while ResolveName, will return /Engine/Transient.M_DynamicWorldMask:MaterialGraph_0.MaterialGraphNode_5 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_5 or 6 other object(s)
[2023.02.07-07.40.29:548][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTextureCoordinate'"MaterialGraphNode_5.MaterialExpressionTextureCoordinate_6"',InputName="Float2"))'
[2023.02.07-07.40.29:548][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:549][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:550][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_37 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_37 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_37 or 3 other object(s)
[2023.02.07-07.40.29:550][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionScalarParameter'"MaterialGraphNode_37.MaterialExpressionScalarParameter_8"')'
[2023.02.07-07.40.29:550][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_32 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_32 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_32 or 3 other object(s)
[2023.02.07-07.40.29:550][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAdd'"MaterialGraphNode_32.MaterialExpressionAdd_4"')'
[2023.02.07-07.40.29:550][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:551][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_58 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_58 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_58 or 2 other object(s)
[2023.02.07-07.40.29:551][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_58.MaterialExpressionMultiply_18"')'
[2023.02.07-07.40.29:551][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_38 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_38 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_38 or 3 other object(s)
[2023.02.07-07.40.29:551][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_38.MaterialExpressionMultiply_10"')'
[2023.02.07-07.40.29:551][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:552][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_30 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_30 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_30 or 3 other object(s)
[2023.02.07-07.40.29:552][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTime'"MaterialGraphNode_30.MaterialExpressionTime_4"')'
[2023.02.07-07.40.29:552][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:553][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:554][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_28 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_28 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_28 or 3 other object(s)
[2023.02.07-07.40.29:554][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionFrac'"MaterialGraphNode_28.MaterialExpressionFrac_0"')'
[2023.02.07-07.40.29:554][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:555][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_34 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_34 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_34 or 3 other object(s)
[2023.02.07-07.40.29:555][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionFrac'"MaterialGraphNode_34.MaterialExpressionFrac_1"')'
[2023.02.07-07.40.29:555][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:556][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_45 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_45 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_45 or 3 other object(s)
[2023.02.07-07.40.29:556][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionComponentMask'"MaterialGraphNode_45.MaterialExpressionComponentMask_10"')'
[2023.02.07-07.40.29:556][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_46 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_46 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_46 or 3 other object(s)
[2023.02.07-07.40.29:556][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionComponentMask'"MaterialGraphNode_46.MaterialExpressionComponentMask_11"')'
[2023.02.07-07.40.29:556][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:557][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_28 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_28 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_28 or 3 other object(s)
[2023.02.07-07.40.29:557][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionFrac'"MaterialGraphNode_28.MaterialExpressionFrac_0"')'
[2023.02.07-07.40.29:557][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:558][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_34 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_34 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_34 or 3 other object(s)
[2023.02.07-07.40.29:558][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionFrac'"MaterialGraphNode_34.MaterialExpressionFrac_1"')'
[2023.02.07-07.40.29:559][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:560][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_37 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_37 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_37 or 3 other object(s)
[2023.02.07-07.40.29:560][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionScalarParameter'"MaterialGraphNode_37.MaterialExpressionScalarParameter_8"')'
[2023.02.07-07.40.29:560][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_44 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_44 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_44 or 3 other object(s)
[2023.02.07-07.40.29:560][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAdd'"MaterialGraphNode_44.MaterialExpressionAdd_6"')'
[2023.02.07-07.40.29:560][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:561][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_59 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_59 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_59 or 2 other object(s)
[2023.02.07-07.40.29:561][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_59.MaterialExpressionMultiply_19"')'
[2023.02.07-07.40.29:561][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_47 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_47 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_47 or 3 other object(s)
[2023.02.07-07.40.29:561][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionMultiply'"MaterialGraphNode_47.MaterialExpressionMultiply_13"')'
[2023.02.07-07.40.29:561][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:562][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_39 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_39 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_39 or 2 other object(s)
[2023.02.07-07.40.29:562][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAdd'"MaterialGraphNode_39.MaterialExpressionAdd_5"')'
[2023.02.07-07.40.29:562][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_48 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_48 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_48 or 3 other object(s)
[2023.02.07-07.40.29:562][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAdd'"MaterialGraphNode_48.MaterialExpressionAdd_7"')'
[2023.02.07-07.40.29:562][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:563][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_35 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_35 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_35 or 3 other object(s)
[2023.02.07-07.40.29:563][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTextureSample'"MaterialGraphNode_35.MaterialExpressionTextureSample_5"',Mask=1,MaskR=1,MaskG=1,MaskB=1)'
[2023.02.07-07.40.29:563][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_35 while ResolveName, will return /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_35 but could also be: /Engine/Transient.NewMaterial1:MaterialGraph_0.MaterialGraphNode_35 or 3 other object(s)
[2023.02.07-07.40.29:563][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionTextureSample'"MaterialGraphNode_35.MaterialExpressionTextureSample_5"',OutputIndex=4,Mask=1,MaskA=1)'
[2023.02.07-07.40.29:563][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:564][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_53 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_53 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_53 or 3 other object(s)
[2023.02.07-07.40.29:564][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAppendVector'"MaterialGraphNode_53.MaterialExpressionAppendVector_5"')'
[2023.02.07-07.40.29:564][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_50 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_50 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_50 or 3 other object(s)
[2023.02.07-07.40.29:564][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionAppendVector'"MaterialGraphNode_50.MaterialExpressionAppendVector_4"')'
[2023.02.07-07.40.29:564][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:565][768]LogProperty: Warning: ObjectProperty /Script/Engine.MaterialExpression:Material: unresolved reference to 'PreviewMaterial'"/Engine/Transient.TV"''
[2023.02.07-07.40.29:566][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_52 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_52 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_52 or 3 other object(s)
[2023.02.07-07.40.29:566][768]LogProperty: Warning: ObjectProperty /Script/Engine.ExpressionInput:Expression: unresolved reference to 'MaterialExpressionVectorParameter'"MaterialGraphNode_52.MaterialExpressionVectorParameter_5"',Mask=1,MaskR=1,MaskG=1,MaskB=1)'
[2023.02.07-07.40.29:566][768]LogUObjectGlobals: Warning: StaticFindFirstObject: Ambiguous object name MaterialGraphNode_52 while ResolveName, will return /Engine/Transient.NewMaterial:MaterialGraph_0.MaterialGraphNode_52 but could also be: /Engine/Transient.AllInOne:MaterialGraph_0.MaterialGraphNode_52 or 3 other object(s)
